indicator_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_ccra_indicator,sectors_served,climatic_risks_served,risk_components,geographic_coverage,geographic_granularity,granularity_class,horizons_covered,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Standardized Precipitation Evapotranspiration Index (SPEI),MAR-A015,MAR-A015-CCRA-036,DGM / Direction Générale de la Météorologie — station climate & drought indices (SPI/SPEI),Direction Générale de la Météorologie (Maroc),Hazard,Official station precip/temp and operational drought indices,CCRA-036,Biodiversity; Energy Security; Food Security; Water Resources,Droughts,Hazard,Morocco (station network),Synoptic/automatic stations (point),facility_or_asset,present,Multi-decade station series (variable),Operational,Internal/stakeholder products; limited bulk open download,Restricted / request-based,Not identified,No public,https://www.marocmeteo.ma/,https://www.marocmeteo.ma/,National met authority producing SPI/SPEI and seasonal forecasts for agriculture/water stakeholders.,Not a city-ready open raster portal; critical authoritative source but weak public microdata.,High,Primary official
Total precipitation,MAR-A012,MAR-A012-CCRA-037,"CHIRPS extreme precipitation indices (Rx5day, R90p/R95p/R99p) + climatology",UCSB Climate Hazards Center / CHIRPS (OEF transformations available),Hazard,Rx5day and related extreme precip indices for drought/flood climatic drivers,CCRA-037,Food Security,Floods,Hazard,Global land (incl. Morocco),~0.05° raster,modeled_grid,present,1981–present daily; derived annual extremes,Near real-time CHIRPS,GeoTIFF / NetCDF,Open,Open (CHIRPS),Yes,https://www.chc.ucsb.edu/data/chirps,https://www.chc.ucsb.edu/data/chirps,Satellite-station blended precip widely validated for Morocco drought monitoring; OEF catalog has Rx5day derivatives.,Satellite product bias in mountains; not DGM station truth.,High,International modeled
Total precipitation,MAR-A015,MAR-A015-CCRA-037,DGM / Direction Générale de la Météorologie — station climate & drought indices (SPI/SPEI),Direction Générale de la Météorologie (Maroc),Hazard,Official station precip/temp and operational drought indices,CCRA-037,Food Security,Floods,Hazard,Morocco (station network),Synoptic/automatic stations (point),facility_or_asset,present,Multi-decade station series (variable),Operational,Internal/stakeholder products; limited bulk open download,Restricted / request-based,Not identified,No public,https://www.marocmeteo.ma/,https://www.marocmeteo.ma/,National met authority producing SPI/SPEI and seasonal forecasts for agriculture/water stakeholders.,Not a city-ready open raster portal; critical authoritative source but weak public microdata.,High,Primary official
Total precipitation,MAR-A024,MAR-A024-CCRA-037,"Indicateurs sectoriels (agriculture, énergie, eau, transport…) — data.gov.ma",Portail Open Data Maroc (sources administratives),Hybrid,"National sector indicators: precip means, crops, livestock, energy balance, water, roads",CCRA-037,Food Security,Floods,Hazard,Morocco,National (some series),national,present,~2012–2022 workbook,Irregular batches,XLSX,Open,ODbL (stated),Unknown (CKAN),https://www.data.gov.ma/data/dataset/indicateurs-sectoriels-2012-2022,https://www.data.gov.ma/,"National open workbook of sectoral indicators including agriculture, energy, water and transport proxies.",Mostly national aggregates — needs downscaling for city CCRA.,High,Primary official
Urban infrastructure social vulnerability,MAR-A001,MAR-A001-CCRA-038,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",Haut-Commissariat au Plan (HCP),Hybrid,Population counts/structure; housing conditions; access to basic services proxies usable for exposure and vulnerability,CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,Morocco,Commune / prefecture-province (interactive tables & maps; finest published unit varies by theme),city_or_municipality,present,2024 census,Census cycle (~10 years) + thematic releases,Interactive web / downloadable tables (theme-dependent),Open,Not fully stated (public HCP results),No,https://resultats2024.rgphapps.ma/,https://www.hcp.ma/Plateforme-interactive-du-RGPH-2024_a4026.html,"Official 2024 census results platform with demographic, education, employment and housing-condition indicators.",Not a bulk city-grid API; commune extracts may require manual download; income/poverty often via separate HCP products.,High,Primary official
Urban infrastructure social vulnerability,MAR-A002,MAR-A002-CCRA-038,Cartographie de la pauvreté multidimensionnelle (Mai 2025),Haut-Commissariat au Plan (HCP),Vulnerability,Multidimensional poverty / deprivation mapping as income & social-vulnerability proxy,CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,Morocco,Commune / quartier urbain / douar (as published in mapping products),neighborhood_or_small_area,present,Based on RGPH 2024 (+ prior dynamics),Ad hoc analytical releases,PDF report + associated local indicators (machine-readable GIS not always published),Open (report); GIS extract may be restricted/unpublished,Not identified,No,https://www.hcp.ma/Cartographie-de-la-pauvrete-multidimensionnelle-paysage-territorial-et-dynamique-Mai-2025_a4113.html,https://www.hcp.ma/Cartographie-de-la-pauvrete-multidimensionnelle-paysage-territorial-et-dynamique-Mai-2025_a4113.html,HCP multidimensional poverty cartography aiming at fine local deprivation pockets beyond monetary poverty.,Primary public artifact is analytical report; ready-to-use commune GIS layers not consistently open.,High,Primary official
Urban infrastructure social vulnerability,MAR-A027,MAR-A027-CCRA-038,"OpenStreetMap — roads, railways, ports, health facilities, buildings",OpenStreetMap contributors,Exposure,Road/rail density; ports; health facility points; buildings for hazard-prone households proxy,CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,Morocco,Vector features,facility_or_asset,present,Continuous,Continuous,PBF / GeoJSON extracts,Open,ODbL,Yes (Overpass),https://download.geofabrik.de/africa/morocco.html,https://wiki.openstreetmap.org/wiki/Morocco,Crowd-sourced infrastructure and POIs; primary open layer for road/rail/port/health density.,Completeness uneven; health facility tagging incomplete vs Ministry of Health master list.,Medium,Research/NGO
Urban infrastructure social vulnerability,MAR-A032,MAR-A032-CCRA-038,Microsoft Building Footprints / Google Open Buildings (MAR coverage),Microsoft / Google,Exposure,Building footprints for households in hazard-prone areas (∩ flood/landslide/SLR),CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,Morocco (model coverage),Building polygons,facility_or_asset,present,Model vintage,Product versions,GeoJSON / Parquet,Open,ODbL / CDLA (product-dependent),Yes,https://github.com/microsoft/GlobalMLBuildingFootprints,https://sites.research.google/open-buildings/,ML building footprints to intersect with hazard masks for physical exposure.,Not official cadastre; occupancy/household counts need population dasymetrics.,Medium,International modeled
Urban infrastructure social vulnerability,MAR-A042,MAR-A042-CCRA-038,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation (geospatial-data CCRA V layer),Vulnerability,Shared vulnerability score (sensitive ages / social composite) for risk screening,CCRA-038,Infrastructures,Erosions; Heatwave; Landslides; Sea level rise,Exposure,City AOI (POA IBGE; MN ACS; MAR → RGPH/WorldPop age + poverty proxies),Neighborhood / block-group polygons burned to hazard grid,neighborhood_or_small_area,present,Aligned to local socioeconomic source,Per city pipeline run,COG / GPKG,Internal when published,CC BY 4.0 (product); source licenses vary,When published,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/docs/ccra_pipeline_architecture.md,"OEF shared vulnerability score (e.g. poa_vulnerability, plymouth_vulnerability) combined with H and E into risk.",Indicator composition is site-specific; MAR should map to Age Distribution + income/poverty from HCP.,High,OEF derived screening
Urban stormwater drainage coverage,MAR-A043,MAR-A043-CCRA-039,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (models/nbs_*_mechanism_type),Hazard,Dominant mechanism class per cell (riverine/pluvial/…; UHI/shade; slope/rainfall…) supporting hazard interpretation,CCRA-039,Hydrogeological Disasters,Floods,Vulnerability,City AOI (published POA + MN mechanism layers). Runnable for MAR.,~250 m (flood/heat) / ~90 m (landslide),modeled_grid,present,Static screening classification,Per city NbS screening run,Categorical COG + GeoJSON QA,Internal catalog/S3 when published,CC BY 4.0,Tiles/COG when published,https://github.com/Open-Earth-Foundation/geospatial-data/tree/main/transformation/nbs_screening,https://github.com/Open-Earth-Foundation/geospatial-data/blob/main/collections/layers.yaml,"OEF mechanism-type rasters for flood, heat, and landslide (catalog: poa_*_mechanism_type, plymouth_*, …). Flood drainage_constrained class is a proxy until municipal drainage data exists — relevant to CCRA-039 gap.",Screening classification only. Drainage-constrained remains a proxy (ties to stormwater coverage gap).,Medium,OEF derived screening
Urban stormwater drainage coverage,NO-COVERAGE-CCRA-039,NO-COVERAGE-CCRA-039,No suitable dataset identified,n/a,Gap,No suitable public dataset identified in this pass,CCRA-039,Hydrogeological Disasters,Floods,Vulnerability,Morocco,n/a,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,"Explicit gap after searching national portals, HCP, ABH/DGM, HDX, and standard global rasters.",May exist inside restricted agency systems or municipal GIS not published.,Medium,Gap
Waste Collection,MAR-A001,MAR-A001-CCRA-040,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",Haut-Commissariat au Plan (HCP),Hybrid,Population counts/structure; housing conditions; access to basic services proxies usable for exposure and vulnerability,CCRA-040,Public Health,Diseases,Vulnerability,Morocco,Commune / prefecture-province (interactive tables & maps; finest published unit varies by theme),city_or_municipality,present,2024 census,Census cycle (~10 years) + thematic releases,Interactive web / downloadable tables (theme-dependent),Open,Not fully stated (public HCP results),No,https://resultats2024.rgphapps.ma/,https://www.hcp.ma/Plateforme-interactive-du-RGPH-2024_a4026.html,"Official 2024 census results platform with demographic, education, employment and housing-condition indicators.",Not a bulk city-grid API; commune extracts may require manual download; income/poverty often via separate HCP products.,High,Primary official
Water security index,MAR-A024,MAR-A024-CCRA-041,"Indicateurs sectoriels (agriculture, énergie, eau, transport…) — data.gov.ma",Portail Open Data Maroc (sources administratives),Hybrid,"National sector indicators: precip means, crops, livestock, energy balance, water, roads",CCRA-041,Water Resources,Droughts,Vulnerability,Morocco,National (some series),national,present,~2012–2022 workbook,Irregular batches,XLSX,Open,ODbL (stated),Unknown (CKAN),https://www.data.gov.ma/data/dataset/indicateurs-sectoriels-2012-2022,https://www.data.gov.ma/,"National open workbook of sectoral indicators including agriculture, energy, water and transport proxies.",Mostly national aggregates — needs downscaling for city CCRA.,High,Primary official
Water security index,MAR-A033,MAR-A033-CCRA-041,WRI Aqueduct Water Risk / water security composites,World Resources Institute,Vulnerability,Water security / water risk composite proxy,CCRA-041,Water Resources,Droughts,Vulnerability,Global (incl. Morocco),Basin / sub-basin raster or polygons,modeled_grid,present;2030;2050,Aqueduct versions,Product versions,SHP / raster tools,Open,See WRI,Yes,https://www.wri.org/aqueduct,https://www.wri.org/aqueduct,Global water-risk framework usable as water-security index proxy when no national open index exists.,Not Morocco’s official water-security index; ABH local water accounts richer but fragmented.,Medium,International modeled
