sector_name,dataset_id,row_id,dataset_name,publisher,dataset_type,information_requirements_satisfied,related_gpc_sector,geographic_coverage,geographic_granularity,granularity_class,temporal_coverage,update_frequency,data_format,open_restricted,license,api_available,download_url,documentation_url,short_description,limitations,confidence_level,authoritative_tier
Livestock,MEX-023,MEX-023-V.1,FAOSTAT + Global Forest Watch / coberturas satelitales,FAO / WRI / Copernicus,Activity,Ganadería/cultivos internacionales y cambio de cobertura — apoyo AFOLU,V.1,Global incluyendo México,Nacional / grilla / píxel,modeled_grid,Series anuales,Anual / periódica,CSV / GeoTIFF,Open,Según producto,Partial,https://www.fao.org/faostat/,https://www.globalforestwatch.org/,Capas internacionales de apoyo AFOLU complementarias a SIAP/INFyS.,"Preferir Censo Agropecuario, SIAP e INFyS cuando estén disponibles.",Medium,International
Land,MEX-001,MEX-001-V.2,Inventario Nacional de Emisiones de Gases y Compuestos de Efecto Invernadero (INEGyCEI),Instituto Nacional de Ecología y Cambio Climático (INECC) / SEMARNAT,Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones nacionales,V.2,México,Nacional (productos por sector económico también publicados),national,1990–2024 (actualización reciente en datos.gob.mx / BTR1),Según LGCC (anual combustibles fósiles; bienal/cuatrienal otras categorías),XLSX / PDF / datos.gob.mx,Open,Datos Abiertos México (como se indique),No,https://www.datos.gob.mx/dataset/inventario_nacional_emisiones_gases_compuestos_efecto_invernadero_inegycei,https://www.gob.mx/inecc/acciones-y-programas/inventario-nacional-de-emisiones-de-gases-y-compuestos-de-efecto-invernadero,Inventario oficial UNFCCC/Paris de México (INEGyCEI) con tablas descargables.,No es inventario municipal; requiere downscaling o datos locales para ciudades.,High,Primary official
Land,MEX-011,MEX-011-V.2,Censo Agropecuario / SIAP — estadísticas agropecuarias,INEGI / SIAP (SADER),Activity,"Existencias ganaderas, cultivos y uso del suelo — AFOLU y energía agropecuaria de apoyo",V.2,México,Nacional; estatal; municipal (censo/productos SIAP),city_or_municipality,Censo Agropecuario (p.ej. 2022) + series SIAP anuales,Censo periódico / anual SIAP,Tablas / microdatos / portal SIAP,Open (agregados),Términos INEGI / SIAP,Partial,https://www.inegi.org.mx/programas/ca/2022/,https://nube.siap.gob.mx/,Estructura agropecuaria oficial para ganadería y tierra.,Energía agropecuaria no viene medidor por medidor.,High,Primary official
Land,MEX-012,MEX-012-V.2,Inventario Nacional Forestal y de Suelos (INFyS) / SNMF,CONAFOR,Activity,"Biomasa, cobertura y condiciones forestales — LULUCF",V.2,México,Conglomerados / ecosistemas; productos cartográficos,other_or_mixed,"Ciclos quinquenales (2004–2009, 2009–2014, 2015–2020…)",Ciclo ~5 años,Bases geoespaciales / indicadores / portal SNMF,Open,Como indique CONAFOR,No,https://snmf.cnf.gob.mx/datos-del-inventario/,https://snmf.cnf.gob.mx/infys/,Inventario forestal oficial (IIN) para el sector tierra.,Dosel urbano requiere capas locales; ciclo no anual.,High,Primary official
Land,MEX-020,MEX-020-V.2,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Grillas y productos urbanos modelados de GEI para contraste,V.2,Global incluyendo México,0.1° / productos ciudad 1 km,modeled_grid,1970–2024,Periódica,NetCDF/CSV,Open,Como indique JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Producto modelado internacional para gap-fill/contraste vs INEGyCEI/ZMVM.,Preferir fuentes oficiales mexicanas cuando existan.,High,International modeled
Land,MEX-021,MEX-021-V.2,Climate TRACE inventory,Climate TRACE,Emissions,Estimaciones de emisiones por activo y área urbana,V.2,Global incluyendo México,Activo / área urbana,modeled_grid,Años recientes mensuales,Periódica,CSV/API,Open,Como indique Climate TRACE,Yes,https://climatetrace.org/,https://climatetrace.org/,Emisiones por activo/área urbana complementarias al INEGyCEI/RENE.,No oficial; calibrar con INEGyCEI/CNH/CENACE.,Medium,International modeled
Land,MEX-023,MEX-023-V.2,FAOSTAT + Global Forest Watch / coberturas satelitales,FAO / WRI / Copernicus,Activity,Ganadería/cultivos internacionales y cambio de cobertura — apoyo AFOLU,V.2,Global incluyendo México,Nacional / grilla / píxel,modeled_grid,Series anuales,Anual / periódica,CSV / GeoTIFF,Open,Según producto,Partial,https://www.fao.org/faostat/,https://www.globalforestwatch.org/,Capas internacionales de apoyo AFOLU complementarias a SIAP/INFyS.,"Preferir Censo Agropecuario, SIAP e INFyS cuando estén disponibles.",Medium,International
Aggregate sources & non-CO₂ emissions sources on land,MEX-001,MEX-001-V.3,Inventario Nacional de Emisiones de Gases y Compuestos de Efecto Invernadero (INEGyCEI),Instituto Nacional de Ecología y Cambio Climático (INECC) / SEMARNAT,Emissions,Emisiones/absorciones nacionales por sector IPCC; serie histórica; BTR/comunicaciones nacionales,V.3,México,Nacional (productos por sector económico también publicados),national,1990–2024 (actualización reciente en datos.gob.mx / BTR1),Según LGCC (anual combustibles fósiles; bienal/cuatrienal otras categorías),XLSX / PDF / datos.gob.mx,Open,Datos Abiertos México (como se indique),No,https://www.datos.gob.mx/dataset/inventario_nacional_emisiones_gases_compuestos_efecto_invernadero_inegycei,https://www.gob.mx/inecc/acciones-y-programas/inventario-nacional-de-emisiones-de-gases-y-compuestos-de-efecto-invernadero,Inventario oficial UNFCCC/Paris de México (INEGyCEI) con tablas descargables.,No es inventario municipal; requiere downscaling o datos locales para ciudades.,High,Primary official
Aggregate sources & non-CO₂ emissions sources on land,MEX-011,MEX-011-V.3,Censo Agropecuario / SIAP — estadísticas agropecuarias,INEGI / SIAP (SADER),Activity,"Existencias ganaderas, cultivos y uso del suelo — AFOLU y energía agropecuaria de apoyo",V.3,México,Nacional; estatal; municipal (censo/productos SIAP),city_or_municipality,Censo Agropecuario (p.ej. 2022) + series SIAP anuales,Censo periódico / anual SIAP,Tablas / microdatos / portal SIAP,Open (agregados),Términos INEGI / SIAP,Partial,https://www.inegi.org.mx/programas/ca/2022/,https://nube.siap.gob.mx/,Estructura agropecuaria oficial para ganadería y tierra.,Energía agropecuaria no viene medidor por medidor.,High,Primary official
Aggregate sources & non-CO₂ emissions sources on land,MEX-020,MEX-020-V.3,EDGAR GHG gridded & cities emissions,European Commission JRC,Emissions,Grillas y productos urbanos modelados de GEI para contraste,V.3,Global incluyendo México,0.1° / productos ciudad 1 km,modeled_grid,1970–2024,Periódica,NetCDF/CSV,Open,Como indique JRC,No,https://edgar.jrc.ec.europa.eu/emissions_data_and_maps,https://edgar.jrc.ec.europa.eu/,Producto modelado internacional para gap-fill/contraste vs INEGyCEI/ZMVM.,Preferir fuentes oficiales mexicanas cuando existan.,High,International modeled
Aggregate sources & non-CO₂ emissions sources on land,MEX-023,MEX-023-V.3,FAOSTAT + Global Forest Watch / coberturas satelitales,FAO / WRI / Copernicus,Activity,Ganadería/cultivos internacionales y cambio de cobertura — apoyo AFOLU,V.3,Global incluyendo México,Nacional / grilla / píxel,modeled_grid,Series anuales,Anual / periódica,CSV / GeoTIFF,Open,Según producto,Partial,https://www.fao.org/faostat/,https://www.globalforestwatch.org/,Capas internacionales de apoyo AFOLU complementarias a SIAP/INFyS.,"Preferir Censo Agropecuario, SIAP e INFyS cuando estén disponibles.",Medium,International
Other Scope 3,MEX-017,MEX-017-VI.1,Factores de emisión y calculadora RENE / CONUEE,SEMARNAT / INECC / CONUEE,Hybrid,Factores de emisión de combustibles y herramientas de cálculo para actividad→emisiones (incl. electricidad),VI.1,México,Nacional (factor eléctrico del SEN),national,Ediciones periódicas de calculadoras/listas de combustibles,Periódica,XLSX / PDF,Open,Como se indique,No,https://cambioclimatico.gob.mx/registro-nacional-de-emisiones/,https://www.gob.mx/conuee,Factores y calculadoras oficiales usadas en reporte RENE e inventarios locales.,No son datos de actividad; factor eléctrico es promedio del SEN.,High,Primary official
Other Scope 3,MEX-024,MEX-024-VI.1,INEGI — cuentas económicas y ambientales / energía (productos SEEA parciales),INEGI,Hybrid,Cuentas ambientales y de energía complementarias al inventario territorial — proxies Scope 3/industria,VI.1,México,Nacional; industria,national,Series de cuentas según publicación INEGI,Anual / periódica,Tablas / PDF,Open,Términos INEGI,Partial,https://www.inegi.org.mx/temas/ee/,https://www.inegi.org.mx/,Cuentas ambientales/energéticas del INEGI complementarias al INEGyCEI.,No es inventario GPC de ciudad.,High,Primary official
