iso3,country,related_ccra_indicator,indicator_name,rank,dataset_id,dataset_name,publisher,granularity_class,authoritative_tier,confidence_level,horizons_covered,role
ARG,Argentina,CCRA-035,Sea Level change,1,ARG-A010,SMN observational climate + 3ra Comunicación Nacional / proyecciones climáticas nacionales,Servicio Meteorológico Nacional / Subsecretaría de Ambiente,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
ARG,Argentina,CCRA-035,Sea Level change,2,ARG-A012,Servicio de Hidrografía Naval (SHN) / IPCC AR6 regional SLR + Río de la Plata coastal/sudestada studies,SHN / IPCC / research–provincial coastal programs,other_or_mixed,Primary official,Medium,present;2030;2050,primary_mapping
ARG,Argentina,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),1,ARG-A010,SMN observational climate + 3ra Comunicación Nacional / proyecciones climáticas nacionales,Servicio Meteorológico Nacional / Subsecretaría de Ambiente,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
ARG,Argentina,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),2,ARG-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
ARG,Argentina,CCRA-037,Total precipitation,1,ARG-A010,SMN observational climate + 3ra Comunicación Nacional / proyecciones climáticas nacionales,Servicio Meteorológico Nacional / Subsecretaría de Ambiente,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
ARG,Argentina,CCRA-037,Total precipitation,2,ARG-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,modeled_grid,International modeled,High,present;2030;2050,primary_mapping
ARG,Argentina,CCRA-038,Urban infrastructure social vulnerability,1,ARG-A001,"INDEC Censo Nacional de Población, Hogares y Viviendas 2022 — radios censales (edad, NBI, vivienda, agua/saneamiento)",Instituto Nacional de Estadística y Censos (INDEC),neighborhood_or_small_area,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-038,Urban infrastructure social vulnerability,2,ARG-A002,INDEC NBI / EPH poverty & income indicators (aglomerados + census NBI at radio),INDEC,neighborhood_or_small_area,Primary official,High,present,primary_mapping
ARG,Argentina,CCRA-038,Urban infrastructure social vulnerability,3,ARG-A019,"IGN / OSM — roads, rail, ports, buildings; Microsoft footprints",IGN / OSM / Microsoft,facility_or_asset,Secondary official,High,present,primary_mapping
ARG,Argentina,CCRA-038,Urban infrastructure social vulnerability,4,ARG-A036,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
ARG,Argentina,CCRA-040,Waste Collection,1,ARG-A023,ENGIRSU / Observatorio RSU + CEAMSE (AMBA) + municipal waste open data,Ambiente / CEAMSE / municipios,city_or_municipality,Secondary official,Medium,present,primary_mapping
ARG,Argentina,CCRA-041,Water security index,1,ARG-A010,SMN observational climate + 3ra Comunicación Nacional / proyecciones climáticas nacionales,Servicio Meteorológico Nacional / Subsecretaría de Ambiente,modeled_grid,Primary official,High,present;2030;2050,primary_mapping
ARG,Argentina,CCRA-041,Water security index,2,ARG-A022,INA / AySA & provincial water utilities performance; Water Security / drought indicators,INA / AySA / provincial operators / Ambiente,city_or_municipality,Secondary official,Medium,present,primary_mapping
MAR,Morocco,CCRA-001,Age Distribution,1,MAR-A001,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",Haut-Commissariat au Plan (HCP),city_or_municipality,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-001,Age Distribution,2,MAR-A042,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation (geospatial-data CCRA V layer),neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-001,Age Distribution,3,MAR-A039,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (geospatial-data / heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-001,Age Distribution,4,MAR-A005,"WorldPop age-sex structures (MAR, ~100 m)",WorldPop / University of Southampton,modeled_grid,International modeled,High,present;2030,primary_mapping
MAR,Morocco,CCRA-001,Age Distribution,5,MAR-A007,"Morocco — Risk Assessment Indicators (HeiGIT GAIA / HDX, ADM2)",HeiGIT (via HDX),state_or_province,Research/NGO,Medium,present,primary_mapping
MAR,Morocco,CCRA-002,Agricultural GDP share,1,MAR-A024,"Indicateurs sectoriels (agriculture, énergie, eau, transport…) — data.gov.ma",Portail Open Data Maroc (sources administratives),national,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-002,Agricultural GDP share,2,MAR-A025,Agriculture et pêche — open data MEF / data.gov.ma,Ministère de l’Économie et des Finances (via data.gov.ma),national,Primary official,Medium,present,primary_mapping
MAR,Morocco,CCRA-003,Agricultural establishment density,1,MAR-A025,Agriculture et pêche — open data MEF / data.gov.ma,Ministère de l’Économie et des Finances (via data.gov.ma),national,Primary official,Medium,present,primary_mapping
MAR,Morocco,CCRA-003,Agricultural establishment density,2,MAR-A026,Crop and irrigation types ground-truth (5 major agricultural regions),Research dataset (Sci Data / Nature portfolio),facility_or_asset,Research/NGO,High,present,primary_mapping
MAR,Morocco,CCRA-004,Agricultural land area,1,MAR-A024,"Indicateurs sectoriels (agriculture, énergie, eau, transport…) — data.gov.ma",Portail Open Data Maroc (sources administratives),national,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-004,Agricultural land area,2,MAR-A025,Agriculture et pêche — open data MEF / data.gov.ma,Ministère de l’Économie et des Finances (via data.gov.ma),national,Primary official,Medium,present,primary_mapping
MAR,Morocco,CCRA-004,Agricultural land area,3,MAR-A026,Crop and irrigation types ground-truth (5 major agricultural regions),Research dataset (Sci Data / Nature portfolio),facility_or_asset,Research/NGO,High,present,primary_mapping
MAR,Morocco,CCRA-004,Agricultural land area,4,MAR-A020,ESA WorldCover / Dynamic World land cover,ESA / Google+WRI (Dynamic World),modeled_grid,International modeled,High,present,primary_mapping
MAR,Morocco,CCRA-005,Areas of global conservation value,1,MAR-A021,World Database on Protected Areas (WDPA),UNEP-WCMC / IUCN,facility_or_asset,International modeled,High,present,primary_mapping
MAR,Morocco,CCRA-005,Areas of global conservation value,2,MAR-A023,Key Biodiversity Areas / conservation-value layers,BirdLife / KBA Partnership (and national SIBE listings),facility_or_asset,Research/NGO,Medium,present,primary_mapping
MAR,Morocco,CCRA-006,Biodiversity Intactness Index (BII),1,MAR-A022,Biodiversity Intactness Index (BII) / related intactness layers,Natural History Museum / GEO BON community products,modeled_grid,International modeled,Medium,present,primary_mapping
MAR,Morocco,CCRA-008,Dependence on large-scale irrigation,1,MAR-A026,Crop and irrigation types ground-truth (5 major agricultural regions),Research dataset (Sci Data / Nature portfolio),facility_or_asset,Research/NGO,High,present,primary_mapping
MAR,Morocco,CCRA-009,Electricity consumption,1,MAR-A024,"Indicateurs sectoriels (agriculture, énergie, eau, transport…) — data.gov.ma",Portail Open Data Maroc (sources administratives),national,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-009,Electricity consumption,2,MAR-A031,ONEE / ANRE — electricity production & consumption statistics,ONEE / ANRE,other_or_mixed,Primary official,Medium,present,primary_mapping
MAR,Morocco,CCRA-010,Energy poverty,1,MAR-A002,Cartographie de la pauvreté multidimensionnelle (Mai 2025),Haut-Commissariat au Plan (HCP),neighborhood_or_small_area,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-010,Energy poverty,2,MAR-A031,ONEE / ANRE — electricity production & consumption statistics,ONEE / ANRE,other_or_mixed,Primary official,Medium,present,primary_mapping
MAR,Morocco,CCRA-011,Flood Threat Index,1,MAR-A008,Atlas des zones inondables — ABH du Tensift (web atlas),Agence de Bassin Hydraulique du Tensift (ABHT),modeled_grid,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-011,Flood Threat Index,2,MAR-A009,Atlas des zones inondables (AZI) — programme national ABH / Intérieur,Agences de Bassins Hydrauliques + Ministère de l’Intérieur,other_or_mixed,Primary official,Medium,present,primary_mapping
MAR,Morocco,CCRA-011,Flood Threat Index,3,MAR-A035,OEF Flood Hazard Score (city screening ensemble),Open Earth Foundation (geospatial-data / models/flood_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-011,Flood Threat Index,4,MAR-A038,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (geospatial-data / flood_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-011,Flood Threat Index,5,MAR-A034,OEF CHIRPS–COPDEM Flood Risk Index (FRI) — global/present+SSP inputs,OEF geospatial-data transformations (CHIRPS + COPDEM),modeled_grid,OEF derived screening,Medium,present;2030;2050,primary_mapping
MAR,Morocco,CCRA-012,Food production and marketing,1,MAR-A024,"Indicateurs sectoriels (agriculture, énergie, eau, transport…) — data.gov.ma",Portail Open Data Maroc (sources administratives),national,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-012,Food production and marketing,2,MAR-A025,Agriculture et pêche — open data MEF / data.gov.ma,Ministère de l’Économie et des Finances (via data.gov.ma),national,Primary official,Medium,present,primary_mapping
MAR,Morocco,CCRA-012,Food production and marketing,3,MAR-A026,Crop and irrigation types ground-truth (5 major agricultural regions),Research dataset (Sci Data / Nature portfolio),facility_or_asset,Research/NGO,High,present,primary_mapping
MAR,Morocco,CCRA-013,Forest cover,1,MAR-A020,ESA WorldCover / Dynamic World land cover,ESA / Google+WRI (Dynamic World),modeled_grid,International modeled,High,present,primary_mapping
MAR,Morocco,CCRA-013,Forest cover,2,MAR-A019,Hansen Global Forest Change (treecover / loss),UMD / GLAD,modeled_grid,International modeled,High,present,primary_mapping
MAR,Morocco,CCRA-014,Forest loss,1,MAR-A019,Hansen Global Forest Change (treecover / loss),UMD / GLAD,modeled_grid,International modeled,High,present,primary_mapping
MAR,Morocco,CCRA-015,Health and basic services access,1,MAR-A002,Cartographie de la pauvreté multidimensionnelle (Mai 2025),Haut-Commissariat au Plan (HCP),neighborhood_or_small_area,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-015,Health and basic services access,2,MAR-A001,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",Haut-Commissariat au Plan (HCP),city_or_municipality,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-015,Health and basic services access,3,MAR-A030,Cartographie des établissements économiques / services publics (HCP 2023/2024),Haut-Commissariat au Plan (HCP),state_or_province,Primary official,Medium,present,primary_mapping
MAR,Morocco,CCRA-015,Health and basic services access,4,MAR-A007,"Morocco — Risk Assessment Indicators (HeiGIT GAIA / HDX, ADM2)",HeiGIT (via HDX),state_or_province,Research/NGO,Medium,present,primary_mapping
MAR,Morocco,CCRA-016,Health facility density,1,MAR-A030,Cartographie des établissements économiques / services publics (HCP 2023/2024),Haut-Commissariat au Plan (HCP),state_or_province,Primary official,Medium,present,primary_mapping
MAR,Morocco,CCRA-016,Health facility density,2,MAR-A027,"OpenStreetMap — roads, railways, ports, health facilities, buildings",OpenStreetMap contributors,facility_or_asset,Research/NGO,Medium,present,primary_mapping
MAR,Morocco,CCRA-016,Health facility density,3,MAR-A007,"Morocco — Risk Assessment Indicators (HeiGIT GAIA / HDX, ADM2)",HeiGIT (via HDX),state_or_province,Research/NGO,Medium,present,primary_mapping
MAR,Morocco,CCRA-017,Households in hazard-prone areas,1,MAR-A008,Atlas des zones inondables — ABH du Tensift (web atlas),Agence de Bassin Hydraulique du Tensift (ABHT),modeled_grid,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-017,Households in hazard-prone areas,2,MAR-A009,Atlas des zones inondables (AZI) — programme national ABH / Intérieur,Agences de Bassins Hydrauliques + Ministère de l’Intérieur,other_or_mixed,Primary official,Medium,present,primary_mapping
MAR,Morocco,CCRA-017,Households in hazard-prone areas,3,MAR-A003,Morocco COD-AB — subnational administrative boundaries (ADM0–ADM2),OCHA / HDX (source: HCP),state_or_province,Secondary official,High,n/a,primary_mapping
MAR,Morocco,CCRA-017,Households in hazard-prone areas,4,MAR-A035,OEF Flood Hazard Score (city screening ensemble),Open Earth Foundation (geospatial-data / models/flood_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-017,Households in hazard-prone areas,5,MAR-A038,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (geospatial-data / flood_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-018,Inadequate Sanitation,1,MAR-A001,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",Haut-Commissariat au Plan (HCP),city_or_municipality,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-019,Inadequate water access,1,MAR-A001,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",Haut-Commissariat au Plan (HCP),city_or_municipality,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-019,Inadequate water access,2,MAR-A033,WRI Aqueduct Water Risk / water security composites,World Resources Institute,modeled_grid,International modeled,Medium,present;2030;2050,primary_mapping
MAR,Morocco,CCRA-020,Income,1,MAR-A002,Cartographie de la pauvreté multidimensionnelle (Mai 2025),Haut-Commissariat au Plan (HCP),neighborhood_or_small_area,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-020,Income,2,MAR-A001,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",Haut-Commissariat au Plan (HCP),city_or_municipality,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-020,Income,3,MAR-A042,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation (geospatial-data CCRA V layer),neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-021,Industrial GDP share,1,MAR-A024,"Indicateurs sectoriels (agriculture, énergie, eau, transport…) — data.gov.ma",Portail Open Data Maroc (sources administratives),national,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-022,Landslide Susceptibility,1,MAR-A037,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (geospatial-data / models/landslide_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-022,Landslide Susceptibility,2,MAR-A040,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (geospatial-data / landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-022,Landslide Susceptibility,3,MAR-A017,Copernicus DEM GLO-30 (+ slope/HAND derivatives),ESA / Copernicus,modeled_grid,International modeled,High,n/a,primary_mapping
MAR,Morocco,CCRA-022,Landslide Susceptibility,4,MAR-A016,NASA LHASA / global rainfall-triggered landslide hazard,NASA GSFC,modeled_grid,International modeled,Medium,present,primary_mapping
MAR,Morocco,CCRA-023,Landslide Threat Index,1,MAR-A037,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (geospatial-data / models/landslide_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-023,Landslide Threat Index,2,MAR-A040,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (geospatial-data / landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-023,Landslide Threat Index,3,MAR-A043,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (models/nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,primary_mapping
MAR,Morocco,CCRA-023,Landslide Threat Index,4,MAR-A012,"CHIRPS extreme precipitation indices (Rx5day, R90p/R95p/R99p) + climatology",UCSB Climate Hazards Center / CHIRPS (OEF transformations available),modeled_grid,International modeled,High,present,primary_mapping
MAR,Morocco,CCRA-023,Landslide Threat Index,5,MAR-A017,Copernicus DEM GLO-30 (+ slope/HAND derivatives),ESA / Copernicus,modeled_grid,International modeled,High,n/a,primary_mapping
MAR,Morocco,CCRA-024,Maximum Consecutive Dry Days (CDD),1,MAR-A015,DGM / Direction Générale de la Météorologie — station climate & drought indices (SPI/SPEI),Direction Générale de la Météorologie (Maroc),facility_or_asset,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-024,Maximum Consecutive Dry Days (CDD),2,MAR-A014,SPEIbase / global SPEI gridded drought index,CSIC / SPEI project (and equivalents from ERA5/CHIRPS workflows),modeled_grid,International modeled,High,present,primary_mapping
MAR,Morocco,CCRA-025,Maximum Precipitation 5 days (Rx5day),1,MAR-A012,"CHIRPS extreme precipitation indices (Rx5day, R90p/R95p/R99p) + climatology",UCSB Climate Hazards Center / CHIRPS (OEF transformations available),modeled_grid,International modeled,High,present,primary_mapping
MAR,Morocco,CCRA-026,Maximum temperature,1,MAR-A015,DGM / Direction Générale de la Météorologie — station climate & drought indices (SPI/SPEI),Direction Générale de la Météorologie (Maroc),facility_or_asset,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-026,Maximum temperature,2,MAR-A036,OEF Heat Hazard Score (city screening ensemble),Open Earth Foundation (geospatial-data / models/heat_hazard),modeled_grid,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-026,Maximum temperature,3,MAR-A039,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (geospatial-data / heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-026,Maximum temperature,4,MAR-A043,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (models/nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,primary_mapping
MAR,Morocco,CCRA-026,Maximum temperature,5,MAR-A013,"ERA5-Land extreme temperature / heatwave indices (TXx, TX90p, HWM, …)",ECMWF / Copernicus (OEF transformations available),modeled_grid,International modeled,High,present;2030;2050,primary_mapping
MAR,Morocco,CCRA-027,Natural vegetation cover,1,MAR-A020,ESA WorldCover / Dynamic World land cover,ESA / Google+WRI (Dynamic World),modeled_grid,International modeled,High,present,primary_mapping
MAR,Morocco,CCRA-027,Natural vegetation cover,2,MAR-A019,Hansen Global Forest Change (treecover / loss),UMD / GLAD,modeled_grid,International modeled,High,present,primary_mapping
MAR,Morocco,CCRA-028,Population density,1,MAR-A001,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",Haut-Commissariat au Plan (HCP),city_or_municipality,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-028,Population density,2,MAR-A003,Morocco COD-AB — subnational administrative boundaries (ADM0–ADM2),OCHA / HDX (source: HCP),state_or_province,Secondary official,High,n/a,primary_mapping
MAR,Morocco,CCRA-028,Population density,3,MAR-A038,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (geospatial-data / flood_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-028,Population density,4,MAR-A039,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (geospatial-data / heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-028,Population density,5,MAR-A040,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (geospatial-data / landslide_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-029,Port infrastructures,1,MAR-A029,Statistiques de trafic portuaire / infrastructures portuaires (ANP / équipement),Agence Nationale des Ports / Ministère de l’Équipement,facility_or_asset,Primary official,Medium,present,primary_mapping
MAR,Morocco,CCRA-029,Port infrastructures,2,MAR-A018,NASA / IPCC sea-level change & coastal elevation proxies,NASA Sea Level Change / IPCC projections (+ CoastalDEM/NASADEM),modeled_grid,International modeled,Medium,present;2030;2050,primary_mapping
MAR,Morocco,CCRA-029,Port infrastructures,3,MAR-A027,"OpenStreetMap — roads, railways, ports, health facilities, buildings",OpenStreetMap contributors,facility_or_asset,Research/NGO,Medium,present,primary_mapping
MAR,Morocco,CCRA-030,Power generation facilities,1,MAR-A028,Global Power Plant Database / WRI energy infrastructure,WRI,facility_or_asset,International modeled,High,present,primary_mapping
MAR,Morocco,CCRA-031,Protected areas,1,MAR-A021,World Database on Protected Areas (WDPA),UNEP-WCMC / IUCN,facility_or_asset,International modeled,High,present,primary_mapping
MAR,Morocco,CCRA-032,Railroad density,1,MAR-A027,"OpenStreetMap — roads, railways, ports, health facilities, buildings",OpenStreetMap contributors,facility_or_asset,Research/NGO,Medium,present,primary_mapping
MAR,Morocco,CCRA-033,Relative humidity,1,MAR-A015,DGM / Direction Générale de la Météorologie — station climate & drought indices (SPI/SPEI),Direction Générale de la Météorologie (Maroc),facility_or_asset,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-033,Relative humidity,2,MAR-A013,"ERA5-Land extreme temperature / heatwave indices (TXx, TX90p, HWM, …)",ECMWF / Copernicus (OEF transformations available),modeled_grid,International modeled,High,present;2030;2050,primary_mapping
MAR,Morocco,CCRA-034,Road density,1,MAR-A024,"Indicateurs sectoriels (agriculture, énergie, eau, transport…) — data.gov.ma",Portail Open Data Maroc (sources administratives),national,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-034,Road density,2,MAR-A027,"OpenStreetMap — roads, railways, ports, health facilities, buildings",OpenStreetMap contributors,facility_or_asset,Research/NGO,Medium,present,primary_mapping
MAR,Morocco,CCRA-035,Sea Level change,1,MAR-A018,NASA / IPCC sea-level change & coastal elevation proxies,NASA Sea Level Change / IPCC projections (+ CoastalDEM/NASADEM),modeled_grid,International modeled,Medium,present;2030;2050,primary_mapping
MAR,Morocco,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),1,MAR-A015,DGM / Direction Générale de la Météorologie — station climate & drought indices (SPI/SPEI),Direction Générale de la Météorologie (Maroc),facility_or_asset,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),2,MAR-A014,SPEIbase / global SPEI gridded drought index,CSIC / SPEI project (and equivalents from ERA5/CHIRPS workflows),modeled_grid,International modeled,High,present,primary_mapping
MAR,Morocco,CCRA-037,Total precipitation,1,MAR-A015,DGM / Direction Générale de la Météorologie — station climate & drought indices (SPI/SPEI),Direction Générale de la Météorologie (Maroc),facility_or_asset,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-037,Total precipitation,2,MAR-A024,"Indicateurs sectoriels (agriculture, énergie, eau, transport…) — data.gov.ma",Portail Open Data Maroc (sources administratives),national,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-037,Total precipitation,3,MAR-A012,"CHIRPS extreme precipitation indices (Rx5day, R90p/R95p/R99p) + climatology",UCSB Climate Hazards Center / CHIRPS (OEF transformations available),modeled_grid,International modeled,High,present,primary_mapping
MAR,Morocco,CCRA-038,Urban infrastructure social vulnerability,1,MAR-A002,Cartographie de la pauvreté multidimensionnelle (Mai 2025),Haut-Commissariat au Plan (HCP),neighborhood_or_small_area,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-038,Urban infrastructure social vulnerability,2,MAR-A001,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",Haut-Commissariat au Plan (HCP),city_or_municipality,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-038,Urban infrastructure social vulnerability,3,MAR-A042,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation (geospatial-data CCRA V layer),neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
MAR,Morocco,CCRA-038,Urban infrastructure social vulnerability,4,MAR-A032,Microsoft Building Footprints / Google Open Buildings (MAR coverage),Microsoft / Google,facility_or_asset,International modeled,Medium,present,primary_mapping
MAR,Morocco,CCRA-038,Urban infrastructure social vulnerability,5,MAR-A027,"OpenStreetMap — roads, railways, ports, health facilities, buildings",OpenStreetMap contributors,facility_or_asset,Research/NGO,Medium,present,primary_mapping
MAR,Morocco,CCRA-039,Urban stormwater drainage coverage,1,MAR-A043,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (models/nbs_*_mechanism_type),modeled_grid,OEF derived screening,Medium,present,related_proxy
MAR,Morocco,CCRA-040,Waste Collection,1,MAR-A001,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",Haut-Commissariat au Plan (HCP),city_or_municipality,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-041,Water security index,1,MAR-A024,"Indicateurs sectoriels (agriculture, énergie, eau, transport…) — data.gov.ma",Portail Open Data Maroc (sources administratives),national,Primary official,High,present,primary_mapping
MAR,Morocco,CCRA-041,Water security index,2,MAR-A033,WRI Aqueduct Water Risk / water security composites,World Resources Institute,modeled_grid,International modeled,Medium,present;2030;2050,primary_mapping
ETH,Ethiopia,CCRA-001,Age Distribution,1,ETH-A001,ESS / CSA population & housing census + projections (via IMIS / StatBank / HDX COD-PS),Ethiopian Statistical Service (ESS; formerly CSA),city_or_municipality,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-001,Age Distribution,2,ETH-A040,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation (CCRA V layer),neighborhood_or_small_area,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-001,Age Distribution,3,ETH-A037,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),modeled_grid,OEF derived screening,High,present,primary_mapping
ETH,Ethiopia,CCRA-001,Age Distribution,4,ETH-A005,"WorldPop constrained population & age-sex (ETH, ~100 m)",WorldPop / University of Southampton (via HDX),modeled_grid,International modeled,High,present;2030,primary_mapping
ETH,Ethiopia,CCRA-001,Age Distribution,5,ETH-A007,"Ethiopia — Risk Assessment Indicators (HeiGIT GAIA / HDX, ADM2)",HeiGIT (via HDX),state_or_province,Research/NGO,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-002,Agricultural GDP share,1,ETH-A023,"ESS Agricultural Sample Survey (AgSS) — crops, livestock, land use",Ethiopian Statistical Service (ESS),state_or_province,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-002,Agricultural GDP share,2,ETH-A025,"National Accounts / MoF — sectoral GDP (agriculture, industry)",Ministry of Finance / ESS National Accounts,national,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-003,Agricultural establishment density,1,ETH-A023,"ESS Agricultural Sample Survey (AgSS) — crops, livestock, land use",Ethiopian Statistical Service (ESS),state_or_province,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-004,Agricultural land area,1,ETH-A023,"ESS Agricultural Sample Survey (AgSS) — crops, livestock, land use",Ethiopian Statistical Service (ESS),state_or_province,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-004,Agricultural land area,2,ETH-A019,ESA WorldCover / Dynamic World land cover,ESA / Google+WRI,modeled_grid,International modeled,High,present,primary_mapping
ETH,Ethiopia,CCRA-004,Agricultural land area,3,ETH-A024,FAO / WaPOR / AQUASTAT — irrigated area & agricultural water,FAO,modeled_grid,International modeled,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-005,Areas of global conservation value,1,ETH-A020,World Database on Protected Areas (WDPA),UNEP-WCMC / IUCN,facility_or_asset,International modeled,High,present,primary_mapping
ETH,Ethiopia,CCRA-005,Areas of global conservation value,2,ETH-A022,Key Biodiversity Areas / conservation-value sites,BirdLife / KBA Partnership,facility_or_asset,Research/NGO,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-006,Biodiversity Intactness Index (BII),1,ETH-A021,Biodiversity Intactness Index (BII),Natural History Museum / GEO BON community,modeled_grid,International modeled,Medium,present,primary_mapping
ETH,Ethiopia,CCRA-007,Confirmed disease cases,1,ETH-A003,"DHS Ethiopia — water, sanitation, health & nutrition indicators",The DHS Program / ESS,state_or_province,Secondary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-008,Dependence on large-scale irrigation,1,ETH-A023,"ESS Agricultural Sample Survey (AgSS) — crops, livestock, land use",Ethiopian Statistical Service (ESS),state_or_province,Primary official,High,present,primary_mapping
ETH,Ethiopia,CCRA-008,Dependence on large-scale irrigation,2,ETH-A024,FAO / WaPOR / AQUASTAT — irrigated area & agricultural water,FAO,modeled_grid,International modeled,Medium,present,primary_mapping
