iso3,country,tier,score,related_ccra_indicator,indicator_name,dataset_count,proxy_dataset_count,coverage_status,readiness_status,best_granularity_class,best_granularity_label,needs_city_downscaling,top_dataset_1,top_dataset_1_id,top_dataset_2,top_dataset_3,top_note
MAR,Morocco,C,52,CCRA-026,Maximum temperature,5,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,DGM / Direction Générale de la Météorologie — station climate & drought indices (SPI/SPEI),MAR-A015,OEF Heat Hazard Score (city screening ensemble),OEF Heat Risk Score H×E×V (city screening),
MAR,Morocco,C,52,CCRA-027,Natural vegetation cover,2,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,ESA WorldCover / Dynamic World land cover,MAR-A020,Hansen Global Forest Change (treecover / loss),,
MAR,Morocco,C,52,CCRA-028,Population density,9,0,covered,mixed,modeled_grid,Modeled grid (city screening),no,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",MAR-A001,Morocco COD-AB — subnational administrative boundaries (ADM0–ADM2),OEF Flood Risk Score H×E×V (city screening),
MAR,Morocco,C,52,CCRA-029,Port infrastructures,3,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,Statistiques de trafic portuaire / infrastructures portuaires (ANP / équipement),MAR-A029,NASA / IPCC sea-level change & coastal elevation proxies,"OpenStreetMap — roads, railways, ports, health facilities, buildings",
MAR,Morocco,C,52,CCRA-030,Power generation facilities,1,0,covered,facility,facility_or_asset,Facility / asset (city-usable),no,Global Power Plant Database / WRI energy infrastructure,MAR-A028,,,
MAR,Morocco,C,52,CCRA-031,Protected areas,1,0,covered,facility,facility_or_asset,Facility / asset (city-usable),no,World Database on Protected Areas (WDPA),MAR-A021,,,
MAR,Morocco,C,52,CCRA-032,Railroad density,1,0,covered,facility,facility_or_asset,Facility / asset (city-usable),no,"OpenStreetMap — roads, railways, ports, health facilities, buildings",MAR-A027,,,
MAR,Morocco,C,52,CCRA-033,Relative humidity,2,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,DGM / Direction Générale de la Météorologie — station climate & drought indices (SPI/SPEI),MAR-A015,"ERA5-Land extreme temperature / heatwave indices (TXx, TX90p, HWM, …)",,
MAR,Morocco,C,52,CCRA-034,Road density,2,0,covered,mixed,facility_or_asset,Facility / asset (city-usable),no,"Indicateurs sectoriels (agriculture, énergie, eau, transport…) — data.gov.ma",MAR-A024,"OpenStreetMap — roads, railways, ports, health facilities, buildings",,
MAR,Morocco,C,52,CCRA-035,Sea Level change,1,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,NASA / IPCC sea-level change & coastal elevation proxies,MAR-A018,,,
MAR,Morocco,C,52,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),2,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,DGM / Direction Générale de la Météorologie — station climate & drought indices (SPI/SPEI),MAR-A015,SPEIbase / global SPEI gridded drought index,,
MAR,Morocco,C,52,CCRA-037,Total precipitation,3,0,covered,mixed,modeled_grid,Modeled grid (city screening),no,DGM / Direction Générale de la Météorologie — station climate & drought indices (SPI/SPEI),MAR-A015,"Indicateurs sectoriels (agriculture, énergie, eau, transport…) — data.gov.ma","CHIRPS extreme precipitation indices (Rx5day, R90p/R95p/R99p) + climatology",
MAR,Morocco,C,52,CCRA-038,Urban infrastructure social vulnerability,5,0,covered,city-ready,neighborhood_or_small_area,Neighborhood / small area (city-ready),no,Cartographie de la pauvreté multidimensionnelle (Mai 2025),MAR-A002,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",OEF shared city Vulnerability score (age/social screening),
MAR,Morocco,C,52,CCRA-039,Urban stormwater drainage coverage,0,1,missing,missing,unknown,Gap,n/a,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),MAR-A043,,,related proxies only (hard gap)
MAR,Morocco,C,52,CCRA-040,Waste Collection,1,0,covered,city-ready,city_or_municipality,City / municipality (city-ready),no,"RGPH 2024 — résultats interactifs (démographie, habitat, services)",MAR-A001,,,
MAR,Morocco,C,52,CCRA-041,Water security index,2,0,covered,mixed,modeled_grid,Modeled grid (city screening),no,"Indicateurs sectoriels (agriculture, énergie, eau, transport…) — data.gov.ma",MAR-A024,WRI Aqueduct Water Risk / water security composites,,
ETH,Ethiopia,C,48,CCRA-001,Age Distribution,5,0,covered,mixed,neighborhood_or_small_area,Neighborhood / small area (city-ready),no,ESS / CSA population & housing census + projections (via IMIS / StatBank / HDX COD-PS),ETH-A001,OEF shared city Vulnerability score (age/social screening),OEF Heat Risk Score H×E×V (city screening),
ETH,Ethiopia,C,48,CCRA-002,Agricultural GDP share,2,0,covered,needs downscaling (state),state_or_province,State / province (needs downscaling),yes,"ESS Agricultural Sample Survey (AgSS) — crops, livestock, land use",ETH-A023,"National Accounts / MoF — sectoral GDP (agriculture, industry)",,
ETH,Ethiopia,C,48,CCRA-003,Agricultural establishment density,1,0,covered,needs downscaling (state),state_or_province,State / province (needs downscaling),yes,"ESS Agricultural Sample Survey (AgSS) — crops, livestock, land use",ETH-A023,,,
ETH,Ethiopia,C,48,CCRA-004,Agricultural land area,3,0,covered,mixed,modeled_grid,Modeled grid (city screening),no,"ESS Agricultural Sample Survey (AgSS) — crops, livestock, land use",ETH-A023,ESA WorldCover / Dynamic World land cover,FAO / WaPOR / AQUASTAT — irrigated area & agricultural water,
ETH,Ethiopia,C,48,CCRA-005,Areas of global conservation value,2,0,covered,facility,facility_or_asset,Facility / asset (city-usable),no,World Database on Protected Areas (WDPA),ETH-A020,Key Biodiversity Areas / conservation-value sites,,
ETH,Ethiopia,C,48,CCRA-006,Biodiversity Intactness Index (BII),1,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,Biodiversity Intactness Index (BII),ETH-A021,,,
ETH,Ethiopia,C,48,CCRA-007,Confirmed disease cases,1,0,covered,needs downscaling (state),state_or_province,State / province (needs downscaling),yes,"DHS Ethiopia — water, sanitation, health & nutrition indicators",ETH-A003,,,
ETH,Ethiopia,C,48,CCRA-008,Dependence on large-scale irrigation,2,0,covered,mixed,modeled_grid,Modeled grid (city screening),no,"ESS Agricultural Sample Survey (AgSS) — crops, livestock, land use",ETH-A023,FAO / WaPOR / AQUASTAT — irrigated area & agricultural water,,
ETH,Ethiopia,C,48,CCRA-009,Electricity consumption,1,0,covered,mixed,other_or_mixed,Mixed / other,no,EEU / MoWE electricity access & consumption statistics; Multi-Tier Framework (MTF),ETH-A029,,,
ETH,Ethiopia,C,48,CCRA-010,Energy poverty,2,0,covered,needs downscaling (state),other_or_mixed,Mixed / other,yes,"HCES / LSMS-ISA Ethiopia — poverty, consumption, energy access",ETH-A004,EEU / MoWE electricity access & consumption statistics; Multi-Tier Framework (MTF),,
ETH,Ethiopia,C,48,CCRA-011,Flood Threat Index,10,0,covered,mixed,modeled_grid,Modeled grid (city screening),no,OEF Flood Hazard Score (city screening ensemble),ETH-A033,OEF Flood Risk Score H×E×V (city screening),OEF CHIRPS–COPDEM Flood Risk Index (FRI) — global/present+SSP inputs,
ETH,Ethiopia,C,48,CCRA-012,Food production and marketing,1,0,covered,needs downscaling (state),state_or_province,State / province (needs downscaling),yes,"ESS Agricultural Sample Survey (AgSS) — crops, livestock, land use",ETH-A023,,,
ETH,Ethiopia,C,48,CCRA-013,Forest cover,2,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,ESA WorldCover / Dynamic World land cover,ETH-A019,Hansen Global Forest Change (treecover / loss),,
ETH,Ethiopia,C,48,CCRA-014,Forest loss,1,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,Hansen Global Forest Change (treecover / loss),ETH-A018,,,
ETH,Ethiopia,C,48,CCRA-015,Health and basic services access,5,0,covered,mixed,facility_or_asset,Facility / asset (city-usable),no,ESS / CSA population & housing census + projections (via IMIS / StatBank / HDX COD-PS),ETH-A001,"HCES / LSMS-ISA Ethiopia — poverty, consumption, energy access","DHS Ethiopia — water, sanitation, health & nutrition indicators",
ETH,Ethiopia,C,48,CCRA-016,Health facility density,3,0,covered,mixed,facility_or_asset,Facility / asset (city-usable),no,"OpenStreetMap — roads, rail, health facilities, buildings",ETH-A026,healthsites.io / HDX health facilities (Ethiopia),"Ethiopia — Risk Assessment Indicators (HeiGIT GAIA / HDX, ADM2)",
ETH,Ethiopia,C,48,CCRA-017,Households in hazard-prone areas,11,0,covered,mixed,modeled_grid,Modeled grid (city screening),no,Ethiopia COD-AB — subnational administrative boundaries (ADM0–3),ETH-A002,OEF Flood Hazard Score (city screening ensemble),OEF Flood Risk Score H×E×V (city screening),
ETH,Ethiopia,C,48,CCRA-018,Inadequate Sanitation,2,0,covered,mixed,city_or_municipality,City / municipality (city-ready),no,ESS / CSA population & housing census + projections (via IMIS / StatBank / HDX COD-PS),ETH-A001,"DHS Ethiopia — water, sanitation, health & nutrition indicators",,
ETH,Ethiopia,C,48,CCRA-019,Inadequate water access,3,0,covered,mixed,modeled_grid,Modeled grid (city screening),no,ESS / CSA population & housing census + projections (via IMIS / StatBank / HDX COD-PS),ETH-A001,"DHS Ethiopia — water, sanitation, health & nutrition indicators",WRI Aqueduct Water Risk / water security composites,
ETH,Ethiopia,C,48,CCRA-020,Income,2,0,covered,mixed,neighborhood_or_small_area,Neighborhood / small area (city-ready),no,"HCES / LSMS-ISA Ethiopia — poverty, consumption, energy access",ETH-A004,OEF shared city Vulnerability score (age/social screening),,
ETH,Ethiopia,C,48,CCRA-021,Industrial GDP share,1,0,covered,needs downscaling (national),national,National (needs downscaling),yes,"National Accounts / MoF — sectoral GDP (agriculture, industry)",ETH-A025,,,
ETH,Ethiopia,C,48,CCRA-022,Landslide Susceptibility,5,0,covered,mixed,modeled_grid,Modeled grid (city screening),no,OEF Landslide Hazard Score (city screening ensemble),ETH-A035,OEF Landslide Risk Score H×E×V (city screening),Copernicus DEM GLO-30 (+ slope/HAND derivatives),
ETH,Ethiopia,C,48,CCRA-023,Landslide Threat Index,7,0,covered,mixed,modeled_grid,Modeled grid (city screening),no,OEF Landslide Hazard Score (city screening ensemble),ETH-A035,OEF Landslide Risk Score H×E×V (city screening),OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),
ETH,Ethiopia,C,48,CCRA-024,Maximum Consecutive Dry Days (CDD),3,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,NMA Ethiopia — meteorological station & climate bulletins,ETH-A013,"CHIRPS extreme precipitation (Rx5day, R90p…) + drought monitoring",SPEIbase / Global Drought Hazard (SPEI-6 extremes),
ETH,Ethiopia,C,48,CCRA-025,Maximum Precipitation 5 days (Rx5day),1,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,"CHIRPS extreme precipitation (Rx5day, R90p…) + drought monitoring",ETH-A011,,,
ETH,Ethiopia,C,48,CCRA-026,Maximum temperature,5,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,NMA Ethiopia — meteorological station & climate bulletins,ETH-A013,OEF Heat Hazard Score (city screening ensemble),OEF Heat Risk Score H×E×V (city screening),
ETH,Ethiopia,C,48,CCRA-027,Natural vegetation cover,2,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,ESA WorldCover / Dynamic World land cover,ETH-A019,Hansen Global Forest Change (treecover / loss),,
ETH,Ethiopia,C,48,CCRA-028,Population density,9,0,covered,mixed,modeled_grid,Modeled grid (city screening),no,ESS / CSA population & housing census + projections (via IMIS / StatBank / HDX COD-PS),ETH-A001,Ethiopia COD-AB — subnational administrative boundaries (ADM0–3),OEF Flood Risk Score H×E×V (city screening),
ETH,Ethiopia,C,48,CCRA-029,Port infrastructures,1,0,covered,facility,facility_or_asset,Facility / asset (city-usable),no,"OpenStreetMap — roads, rail, health facilities, buildings",ETH-A026,,,
ETH,Ethiopia,C,48,CCRA-030,Power generation facilities,1,0,covered,facility,facility_or_asset,Facility / asset (city-usable),no,Global Power Plant Database / WRI (+ EEP plant lists),ETH-A028,,,
ETH,Ethiopia,C,48,CCRA-031,Protected areas,1,0,covered,facility,facility_or_asset,Facility / asset (city-usable),no,World Database on Protected Areas (WDPA),ETH-A020,,,
ETH,Ethiopia,C,48,CCRA-032,Railroad density,1,0,covered,facility,facility_or_asset,Facility / asset (city-usable),no,"OpenStreetMap — roads, rail, health facilities, buildings",ETH-A026,,,
ETH,Ethiopia,C,48,CCRA-033,Relative humidity,2,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,NMA Ethiopia — meteorological station & climate bulletins,ETH-A013,"ERA5-Land extreme temperature / heatwave indices (TXx, HWM, …)",,
ETH,Ethiopia,C,48,CCRA-034,Road density,1,0,covered,facility,facility_or_asset,Facility / asset (city-usable),no,"OpenStreetMap — roads, rail, health facilities, buildings",ETH-A026,,,
ETH,Ethiopia,C,48,CCRA-035,Sea Level change,0,0,n/a,n/a,unknown,N/A,n/a,,,,,
ETH,Ethiopia,C,48,CCRA-036,Standardized Precipitation Evapotranspiration Index (SPEI),2,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,NMA Ethiopia — meteorological station & climate bulletins,ETH-A013,SPEIbase / Global Drought Hazard (SPEI-6 extremes),,
ETH,Ethiopia,C,48,CCRA-037,Total precipitation,2,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,NMA Ethiopia — meteorological station & climate bulletins,ETH-A013,"CHIRPS extreme precipitation (Rx5day, R90p…) + drought monitoring",,
ETH,Ethiopia,C,48,CCRA-038,Urban infrastructure social vulnerability,5,0,covered,mixed,neighborhood_or_small_area,Neighborhood / small area (city-ready),no,ESS / CSA population & housing census + projections (via IMIS / StatBank / HDX COD-PS),ETH-A001,"HCES / LSMS-ISA Ethiopia — poverty, consumption, energy access",OEF shared city Vulnerability score (age/social screening),
ETH,Ethiopia,C,48,CCRA-039,Urban stormwater drainage coverage,0,0,missing,missing,unknown,Gap,n/a,,,,,
ETH,Ethiopia,C,48,CCRA-040,Waste Collection,1,0,covered,city-ready,city_or_municipality,City / municipality (city-ready),no,ESS / CSA population & housing census + projections (via IMIS / StatBank / HDX COD-PS),ETH-A001,,,
ETH,Ethiopia,C,48,CCRA-041,Water security index,2,0,covered,city-ready,modeled_grid,Modeled grid (city screening),no,FAO / WaPOR / AQUASTAT — irrigated area & agricultural water,ETH-A024,WRI Aqueduct Water Risk / water security composites,,
