iso3,country,track,dataset_id,dataset_name,publisher,tier,cells_touched,n_cells,years_contributed,n_years,notes
MAR,Morocco,adaptation,MAR-A025,Agriculture et pêche — open data MEF / data.gov.ma,Ministère de l’Économie et des Finances (via data.gov.ma),T1,CCRA-002;CCRA-003;CCRA-004;CCRA-012,4,2024,1,
MAR,Morocco,adaptation,MAR-A026,Crop and irrigation types ground-truth (5 major agricultural regions),Research dataset (Sci Data / Nature portfolio),T3,CCRA-003;CCRA-004;CCRA-008;CCRA-012,4,2023;2024,2,
MAR,Morocco,adaptation,MAR-A027,"OpenStreetMap — roads, railways, ports, health facilities, buildings",OpenStreetMap contributors,T3,CCRA-016;CCRA-017;CCRA-029;CCRA-032;CCRA-034;CCRA-038,6,2024,1,
MAR,Morocco,adaptation,MAR-A028,Global Power Plant Database / WRI energy infrastructure,WRI,T2,CCRA-030,1,2024,1,
MAR,Morocco,adaptation,MAR-A029,Statistiques de trafic portuaire / infrastructures portuaires (ANP / équipement),Agence Nationale des Ports / Ministère de l’Équipement,T1,CCRA-029,1,2024,1,
MAR,Morocco,adaptation,MAR-A030,Cartographie des établissements économiques / services publics (HCP 2023/2024),Haut-Commissariat au Plan (HCP),T1,CCRA-015;CCRA-016,2,2023;2024,2,
MAR,Morocco,adaptation,MAR-A031,ONEE / ANRE — electricity production & consumption statistics,ONEE / ANRE,T1,CCRA-009;CCRA-010,2,2024,1,
MAR,Morocco,adaptation,MAR-A032,Microsoft Building Footprints / Google Open Buildings (MAR coverage),Microsoft / Google,T2,CCRA-017;CCRA-038,2,2024,1,
MAR,Morocco,adaptation,MAR-A033,WRI Aqueduct Water Risk / water security composites,World Resources Institute,T2,CCRA-019;CCRA-041,2,2024,1,
MAR,Morocco,adaptation,MAR-A034,OEF CHIRPS–COPDEM Flood Risk Index (FRI) — global/present+SSP inputs,OEF geospatial-data transformations (CHIRPS + COPDEM),T2,CCRA-011,1,2024,1,
MAR,Morocco,adaptation,MAR-A035,OEF Flood Hazard Score (city screening ensemble),Open Earth Foundation (geospatial-data / models/flood_hazard),T2,CCRA-011;CCRA-017,2,2024,1,
MAR,Morocco,adaptation,MAR-A036,OEF Heat Hazard Score (city screening ensemble),Open Earth Foundation (geospatial-data / models/heat_hazard),T2,CCRA-026,1,2024,1,
MAR,Morocco,adaptation,MAR-A037,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (geospatial-data / models/landslide_hazard),T2,CCRA-022;CCRA-023,2,2024,1,
MAR,Morocco,adaptation,MAR-A038,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (geospatial-data / flood_risk),T2,CCRA-011;CCRA-017;CCRA-028,3,2024,1,
MAR,Morocco,adaptation,MAR-A039,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (geospatial-data / heat_risk),T2,CCRA-001;CCRA-026;CCRA-028,3,2024,1,
MAR,Morocco,adaptation,MAR-A040,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (geospatial-data / landslide_risk),T2,CCRA-017;CCRA-022;CCRA-023;CCRA-028,4,2024,1,
MAR,Morocco,adaptation,MAR-A041,OEF shared city Exposure score (population density screening),Open Earth Foundation (geospatial-data CCRA E layer),T2,CCRA-017;CCRA-028,2,2024,1,
MAR,Morocco,adaptation,MAR-A042,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation (geospatial-data CCRA V layer),T2,CCRA-001;CCRA-020;CCRA-038,3,2024,1,
MAR,Morocco,adaptation,MAR-A043,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (models/nbs_*_mechanism_type),T2,CCRA-011;CCRA-023;CCRA-026;CCRA-039,4,2024,1,
MEX,Mexico,mitigation,MEX-001,Inventario Nacional de Emisiones de Gases y Compuestos de Efecto Invernadero (INEGyCEI),Instituto Nacional de Ecología y Cambio Climático (INECC) / SEMARNAT,T1,I.1;I.2;I.3;I.4;I.5;I.7;I.8;II.1;II.2;II.3;II.4;II.5;III.1;III.2;III.3;III.4;IV.1;IV.2;V.1;V.2;V.3,21,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
MEX,Mexico,mitigation,MEX-002,Registro Nacional de Emisiones (RENE),SEMARNAT,T1,I.3;I.4;I.8;II.5;III.1;III.4;IV.1,7,,0,
MEX,Mexico,mitigation,MEX-003,Balance Nacional de Energía (BNE),Secretaría de Energía (SENER),T1,I.1;I.2;I.3;I.4;I.5;II.1,6,2022,1,
MEX,Mexico,mitigation,MEX-004,Sistema de Información Energética (SIE),SENER,T1,I.1;I.2;I.3;I.4;I.8;II.1,6,,0,
MEX,Mexico,mitigation,MEX-005,CENACE — operación del Sistema Eléctrico Nacional (demanda/generación),Centro Nacional de Control de Energía (CENACE),T1,I.4,1,2024,1,
MEX,Mexico,mitigation,MEX-006,CFE / CRE — ventas y tarifas de electricidad; factor de emisión del SEN,CFE / Comisión Reguladora de Energía (CRE),T1,I.1;I.2;I.3;I.4,4,,0,
MEX,Mexico,mitigation,MEX-007,CNH Tablero de Producción / PEMEX BDI — hidrocarburos,Comisión Nacional de Hidrocarburos (CNH) / PEMEX,T1,I.4;I.8,2,,0,
MEX,Mexico,mitigation,MEX-008,CRE / SENER — estadísticas de gas natural y petrolíferos,CRE / SENER,T1,I.1;I.2;I.3;I.8;II.1,5,,0,
MEX,Mexico,mitigation,MEX-009,"INEGI — parque vehicular, transporte y estadísticas de movilidad",Instituto Nacional de Estadística y Geografía (INEGI),T1,II.1;II.2,2,,0,
MEX,Mexico,mitigation,MEX-010,"SCT / AFAC — estadísticas aeroportuarias, ferroviarias y marítimas",SICT / Agencia Federal de Aviación Civil / autoridades portuarias,T1,II.2;II.3;II.4,3,,0,
MEX,Mexico,mitigation,MEX-011,Censo Agropecuario / SIAP — estadísticas agropecuarias,INEGI / SIAP (SADER),T1,I.5;V.1;V.2;V.3,4,2022,1,
MEX,Mexico,mitigation,MEX-012,Inventario Nacional Forestal y de Suelos (INFyS) / SNMF,CONAFOR,T1,V.2,1,2015;2016;2017;2018;2019;2020,6,
MEX,Mexico,mitigation,MEX-013,SEMARNAT — diagnósticos y estadísticas de residuos (RSU / RME),SEMARNAT / gobiernos estatales y municipales,T1,III.1;III.2;III.3,3,,0,
MEX,Mexico,mitigation,MEX-014,Inventario de Emisiones de la ZMVM / CDMX (SEDEMA) — GEI y contaminantes,Secretaría del Medio Ambiente de la Ciudad de México (SEDEMA),T1,I.1;I.2;I.3;I.4;II.1;II.2;III.1;III.2;III.3;III.4;IV.1;IV.2;V.1,13,2020,1,
MEX,Mexico,mitigation,MEX-015,Inventarios estatales / municipales de GEI (seleccionados; GCoM y programas estatales),Gobiernos estatales y municipales / programas GCoM,T1,I.1;I.2;I.3;II.1;III.1;III.4,6,,0,
MEX,Mexico,mitigation,MEX-016,CONAGUA / organismos operadores — agua residual y potabilización,CONAGUA / organismos operadores municipales,T1,III.4,1,,0,
MEX,Mexico,mitigation,MEX-017,Factores de emisión y calculadora RENE / CONUEE,SEMARNAT / INECC / CONUEE,T1,I.1;I.2;I.3;I.4;II.1;II.5;III.1;III.4;IV.2;VI.1,10,,0,
MEX,Mexico,mitigation,MEX-018,INEGyCEI desagregación por sectores económicos,INECC,T1,I.1;I.2;I.3;I.4;I.8;II.1;III.1;V.1,8,2015;2016;2017;2018;2019;2020;2021,7,
MEX,Mexico,mitigation,MEX-019,F-gases / uso de productos (INEGyCEI IPPU),INECC / SEMARNAT,T1,IV.2,1,,0,
MEX,Mexico,mitigation,MEX-020,EDGAR GHG gridded & cities emissions,European Commission JRC,T2,I.1;I.2;I.3;I.4;II.1;II.3;II.4;III.1;IV.1;V.1;V.2;V.3,12,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
MEX,Mexico,mitigation,MEX-021,Climate TRACE inventory,Climate TRACE,T2,I.3;I.4;I.8;II.1;II.3;II.4;III.1;IV.1;V.2,9,,0,
MEX,Mexico,mitigation,MEX-022,Global Power Plant Database (México),WRI / Global Energy Monitor ecosystem (GPPD),T2,I.4,1,,0,
MEX,Mexico,mitigation,MEX-023,FAOSTAT + Global Forest Watch / coberturas satelitales,FAO / WRI / Copernicus,T2,V.1;V.2;V.3,3,,0,
MEX,Mexico,mitigation,MEX-024,INEGI — cuentas económicas y ambientales / energía (productos SEEA parciales),INEGI,T1,I.1;I.2;I.3;I.4;II.1;VI.1,6,,0,
MEX,Mexico,mitigation,MEX-025,PRODESEN / capacidad instalada y prospectiva eléctrica,SENER / CENACE,T1,I.4,1,,0,
MEX,Mexico,adaptation,MEX-A001,INEGI Censo de Población y Vivienda 2020 — Principales resultados por AGEB y manzana urbana,Instituto Nacional de Estadística y Geografía (INEGI),T1,CCRA-001;CCRA-010;CCRA-015;CCRA-018;CCRA-019;CCRA-020;CCRA-028;CCRA-038,8,2020;2021;2022;2023;2024,5,
MEX,Mexico,adaptation,MEX-A002,CONEVAL Grado de Rezago Social AGEB urbana 2020 + estimaciones de pobreza urbana (AGEB/localidad),CONEVAL,T1,CCRA-010;CCRA-015;CCRA-020;CCRA-038,4,2020;2021;2022;2023;2024,5,
MEX,Mexico,adaptation,MEX-A003,INEGI Marco Geoestadístico — AGEB / manzana / municipio / entidad,INEGI,T1,CCRA-017,1,2020;2021;2022;2023;2024,5,
MEX,Mexico,adaptation,MEX-A004,WorldPop / GHSL population grids (México),WorldPop / JRC,T2,CCRA-017;CCRA-028,2,2024,1,
MEX,Mexico,adaptation,MEX-A005,CLUES / SSA establecimientos de salud + OSM healthcare POIs,Secretaría de Salud / DGIS / OSM,T1,CCRA-007;CCRA-015;CCRA-016,3,2024,1,
MEX,Mexico,adaptation,MEX-A006,CENAPRED Atlas Nacional de Riesgos — peligro/vulnerabilidad por inundación + catálogo de inundaciones,CENAPRED,T1,CCRA-011;CCRA-017,2,2016;2017;2018;2019;2020;2021;2022;2023;2024,9,
MEX,Mexico,adaptation,MEX-A007,Atlas estatales/municipales de riesgos + CONAGUA puntos críticos de inundación,Estados / municipios / CONAGUA–CENAPRED,T1,CCRA-011;CCRA-017,2,2024,1,
MEX,Mexico,adaptation,MEX-A008,JRC Global River Flood Hazard + WRI Aqueduct Flood,JRC / WRI,T2,CCRA-011,1,2024,1,
MEX,Mexico,adaptation,MEX-A009,CENAPRED Mapa Nacional de Susceptibilidad por Inestabilidad de Laderas (2020) + NASA LHASA/DEM drivers,CENAPRED / NASA / ESA,T1,CCRA-017;CCRA-022;CCRA-023,3,2020;2021;2022;2023;2024,5,
MEX,Mexico,adaptation,MEX-A010,SMN / CONAGUA climate + INECC escenarios de cambio climático (proyecciones nacionales),SMN / CONAGUA / INECC,T1,CCRA-024;CCRA-025;CCRA-026;CCRA-033;CCRA-035;CCRA-036;CCRA-037;CCRA-041,8,2024,1,
MEX,Mexico,adaptation,MEX-A011,CHIRPS + ERA5-Land extremes / OEF HWM & FRI inputs,UCSB CHIRPS / ECMWF / OEF,T2,CCRA-011;CCRA-024;CCRA-025;CCRA-026;CCRA-033;CCRA-036;CCRA-037,7,2024,1,
MEX,Mexico,adaptation,MEX-A012,INECC / SEMARNAT coastal vulnerability & SLR studies + tide gauges; IPCC AR6 regional SLR,INECC / SEMARNAT / UNAM / IPCC,T1,CCRA-029;CCRA-035,2,2024,1,
MEX,Mexico,adaptation,MEX-A013,INEGI Censo Agropecuario / SIAP land use & irrigation statistics,INEGI / SIAP–SADER,T1,CCRA-002;CCRA-003;CCRA-004;CCRA-008;CCRA-012,5,2024,1,
MEX,Mexico,adaptation,MEX-A014,CONAFOR INFyS / MAD-MEX land cover + Hansen GFC,CONAFOR / CONABIO / UMD,T1,CCRA-013;CCRA-014;CCRA-027,3,2024,1,
MEX,Mexico,adaptation,MEX-A015,CONANP / CONABIO Áreas Naturales Protegidas + WDPA México,CONANP / CONABIO / UNEP-WCMC,T1,CCRA-005;CCRA-031,2,2024,1,
MEX,Mexico,adaptation,MEX-A016,Biodiversity Intactness Index + KBAs (México),NHM / BirdLife,T3,CCRA-005;CCRA-006,2,2024,1,
MEX,Mexico,adaptation,MEX-A017,INEGI SCN / Cuentas por sectores — agroindustria e industria (PIB shares),INEGI,T1,CCRA-002;CCRA-021,2,2024,1,
MEX,Mexico,adaptation,MEX-A018,"INEGI / OSM — carretera, ferrocarril, puertos, edificios; Microsoft footprints",INEGI / OSM / Microsoft,T1,CCRA-017;CCRA-032;CCRA-034;CCRA-038,4,2024,1,
MEX,Mexico,adaptation,MEX-A019,CENACE / CFE / CRE generation registers + WRI Global Power Plant Database,CENACE / CFE / CRE / WRI,T1,CCRA-009;CCRA-030,2,2024,1,
MEX,Mexico,adaptation,MEX-A020,SENER BNE/SIE electricity sales; Census dwelling electricity & CONEVAL energy-related carencias,SENER / INEGI / CONEVAL,T1,CCRA-009;CCRA-010,2,2020;2021;2022;2023;2024,5,
MEX,Mexico,adaptation,MEX-A021,CONAGUA REPDA / availability & drought monitors; organismos operadores urban water,CONAGUA / organismos operadores,T1,CCRA-019;CCRA-036;CCRA-041,3,2024,1,
MEX,Mexico,adaptation,MEX-A022,SEMARNAT residuos / INEGI waste statistics + municipal collection open data,SEMARNAT / INEGI / municipios,T1,CCRA-040,1,2024,1,
MEX,Mexico,adaptation,MEX-A023,API / SCT / SEMAR ports & OSM harbour features,Administración Portuaria Integral / SCT / OSM,T1,CCRA-029,1,2024,1,
MEX,Mexico,adaptation,MEX-A028,OEF CHIRPS–COPDEM Flood Risk Index (FRI) — present+SSP,Open Earth Foundation,T2,CCRA-011,1,2024,1,
MEX,Mexico,adaptation,MEX-A029,OEF Flood Hazard Score (city screening ensemble),Open Earth Foundation (models/flood_hazard),T2,CCRA-011;CCRA-017,2,2024,1,
MEX,Mexico,adaptation,MEX-A030,OEF Heat Hazard Score (city screening ensemble),Open Earth Foundation (models/heat_hazard),T2,CCRA-026,1,2024,1,
MEX,Mexico,adaptation,MEX-A031,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),T2,CCRA-022;CCRA-023,2,2024,1,
MEX,Mexico,adaptation,MEX-A032,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),T2,CCRA-011;CCRA-017;CCRA-028,3,2024,1,
MEX,Mexico,adaptation,MEX-A033,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),T2,CCRA-001;CCRA-026;CCRA-028,3,2024,1,
MEX,Mexico,adaptation,MEX-A034,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),T2,CCRA-017;CCRA-022;CCRA-023;CCRA-028,4,2024,1,
MEX,Mexico,adaptation,MEX-A035,OEF shared city Exposure score (population density screening),Open Earth Foundation,T2,CCRA-017;CCRA-028,2,2024,1,
MEX,Mexico,adaptation,MEX-A036,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,T2,CCRA-001;CCRA-020;CCRA-038,3,2024,1,
MEX,Mexico,adaptation,MEX-A037,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),T2,CCRA-011;CCRA-023;CCRA-026,3,2024,1,
PHL,Philippines,mitigation,PHL-001,Philippines Biennial Transparency Report (BTR1) — National GHG Inventories 2015 & 2020,Climate Change Commission (CCC) / UNFCCC,T1,I.1;I.2;I.3;I.4;I.5;I.7;I.8;II.1;II.2;II.3;II.4;II.5;III.1;III.2;III.3;III.4;IV.1;IV.2;V.1;V.2;V.3,21,2015;2020,2,
PHL,Philippines,mitigation,PHL-002,2015 and 2020 National GHGI Executive Brief / NICCDIES GHG portal,CCC / NICCDIES,T1,I.1;II.1;III.1;IV.1;V.1;V.2,6,2015;2020;2024,3,
PHL,Philippines,mitigation,PHL-003,"Philippine Power Statistics (sales, generation, capacity by grid/region/sector)",Department of Energy (DOE) — EPIMB,T1,I.1;I.2;I.3;I.4,4,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
PHL,Philippines,mitigation,PHL-004,Key Energy Statistics / Energy Supply and Demand Situationer / Energy Balance Table,DOE — EPPB,T1,I.1;I.2;I.3;I.4;I.5;I.7;I.8;II.1;II.5,9,2023;2024,2,
PHL,Philippines,mitigation,PHL-005,"PSA OpenSTAT — Energy, Agriculture, Environment databases",Philippine Statistics Authority (PSA),T1,I.1;I.3;III.4;V.1;V.2;V.3,6,,0,
PHL,Philippines,mitigation,PHL-006,Meralco distribution sales / annual reports (franchise area),Manila Electric Company (Meralco),T1,I.1;I.2;I.3,3,2022,1,
PHL,Philippines,mitigation,PHL-007,LTO motor vehicle registration statistics (by classification/region/fuel),Land Transportation Office (LTO) / DOTr,T1,II.1,1,2023;2024,2,
PHL,Philippines,mitigation,PHL-008,Philippine Ports Authority (PPA) annual & quarterly port statistics,Philippine Ports Authority,T1,II.3,1,2024,1,
PHL,Philippines,mitigation,PHL-009,CAAP / MIAA / MCIAA / CIAC airport traffic statistics & dashboards,"CAAP and airport authorities (MIAA, MCIAA, CIAC) under DOTr",T1,II.4,1,2024,1,
PHL,Philippines,mitigation,PHL-010,Urban rail ridership (LRT/MRT/PNR performance disclosures),DOTr / LRTA / PNR (GCG scorecards),T1,II.2,1,,0,
PHL,Philippines,mitigation,PHL-011,NSWMC / EMB solid waste generation & facility status reports,National Solid Waste Management Commission / DENR-EMB,T1,III.1;III.2;III.3,3,2015;2016;2017;2018;2023;2024,6,
PHL,Philippines,mitigation,PHL-012,PSA livestock & poultry / crops surveys (OpenSTAT Agriculture),PSA,T1,I.5;V.1;V.3,3,,0,
PHL,Philippines,mitigation,PHL-013,NAMRIA land cover / FMB Philippine Forestry Statistics / FRL,NAMRIA / DENR-FMB,T1,V.2,1,2015;2020;2022,3,
PHL,Philippines,mitigation,PHL-014,Quezon City GHG inventory / Enhanced QC-LCCAP (GPC-based),Quezon City Government (C40 / partners),T1,I.1;I.2;I.3;II.1;II.2;III.1;III.4,7,2016,1,
PHL,Philippines,mitigation,PHL-016,Coal production by source (Key Energy Statistics),DOE,T1,I.4;I.7,2,,0,
PHL,Philippines,mitigation,PHL-017,Oil and gas production & petroleum product consumption by sector (KES),DOE,T1,I.1;I.3;I.8;II.1,4,,0,
PHL,Philippines,mitigation,PHL-018,Cement industry production/capacity disclosures (CeMAP / DTI context),Cement Manufacturers Association of the Philippines (CeMAP) / DTI citations,T3,I.3;IV.1,2,2020;2021;2022;2023;2024,5,
PHL,Philippines,mitigation,PHL-019,EDGAR GHG gridded & cities emissions,European Commission JRC,T2,I.1;I.2;I.3;I.4;II.1;II.3;II.4;III.1;IV.1;V.1;V.2;V.3,12,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
PHL,Philippines,mitigation,PHL-020,Climate TRACE inventory,Climate TRACE,T2,I.3;I.4;II.1;II.3;II.4;III.1;IV.1;V.2,8,,0,
PHL,Philippines,mitigation,PHL-021,FAOSTAT + Global Forest Watch / ESA WorldCover,FAO / WRI / ESA,T2,V.1;V.2;V.3,3,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
PHL,Philippines,mitigation,PHL-022,Global Power Plant Database (Philippines),WRI,T2,I.4,1,,0,
PHL,Philippines,mitigation,PHL-023,Family Income and Expenditure Survey (FIES) — energy-related expenditure,PSA,T1,I.1;VI.1,2,,0,
PHL,Philippines,mitigation,PHL-024,Water utilities / MWSS concessionaire disclosures (wastewater supporting for Metro Manila),MWSS concessionaires (Maynilad / Manila Water) — annual reports,T1,III.4,1,,0,
PHL,Philippines,adaptation,PHL-A001,"PSA Census of Population and Housing 2020 — barangay population, age/sex, housing & WASH",Philippine Statistics Authority (PSA),T1,CCRA-001;CCRA-015;CCRA-018;CCRA-019;CCRA-028;CCRA-038;CCRA-040,7,2020;2021;2022;2023;2024,5,
PHL,Philippines,adaptation,PHL-A002,PSA poverty statistics (FIES / SAE) + OpenSTAT poverty,Philippine Statistics Authority (PSA),T1,CCRA-010;CCRA-020;CCRA-038,3,2024,1,
PHL,Philippines,adaptation,PHL-A003,Philippines COD-AB — subnational administrative boundaries (ADM0–4),OCHA / HDX (PSA PSGC lineage),T1,CCRA-017;CCRA-028,2,,0,
PHL,Philippines,adaptation,PHL-A004,"WorldPop constrained population & age-sex (PHL, ~100 m)",WorldPop / University of Southampton,T2,CCRA-001;CCRA-017;CCRA-028,3,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
PHL,Philippines,adaptation,PHL-A005,GHSL Population Grid (GHS-POP),European Commission JRC,T2,CCRA-028,1,2024,1,
PHL,Philippines,adaptation,PHL-A006,"NDHS / DHS Philippines — health, WASH, nutrition",PSA / The DHS Program,T1,CCRA-007;CCRA-015;CCRA-018;CCRA-019,4,2024,1,
PHL,Philippines,adaptation,PHL-A007,Project NOAH — Flood hazard maps (5 / 25 / 100-year return periods),DOST / UP Resilience Institute (Project NOAH),T1,CCRA-011;CCRA-017,2,2024,1,
PHL,Philippines,adaptation,PHL-A008,Project NOAH — Landslide susceptibility & debris-flow / alluvial-fan hazards,DOST / UP Resilience Institute (Project NOAH),T1,CCRA-017;CCRA-022;CCRA-023,3,2024,1,
PHL,Philippines,adaptation,PHL-A009,Project NOAH — Storm surge advisory hazard maps (SSA 1–4),DOST / UP Resilience Institute (Project NOAH),T1,CCRA-017;CCRA-029;CCRA-035,3,2024,1,
PHL,Philippines,adaptation,PHL-A010,JRC Global River Flood Hazard Maps v2.1,European Commission JRC,T2,CCRA-011,1,2024,1,
PHL,Philippines,adaptation,PHL-A011,WRI Aqueduct Flood Hazard Maps,World Resources Institute,T2,CCRA-011,1,2024,1,
PHL,Philippines,adaptation,PHL-A012,PAGASA drought / dry-spell assessments + SPEI/SPI agri-impact maps,DOST-PAGASA,T1,CCRA-024;CCRA-025;CCRA-036;CCRA-037,4,2024,1,
PHL,Philippines,adaptation,PHL-A013,PAGASA CliMap — historical & CMIP6 projected climate (municipal),DOST-PAGASA,T1,CCRA-024;CCRA-025;CCRA-026;CCRA-033;CCRA-037,5,2024,1,
PHL,Philippines,adaptation,PHL-A014,"CHIRPS extreme precipitation indices (Rx5day, CDD drivers)",UCSB Climate Hazards Center / CHIRPS,T2,CCRA-011;CCRA-023;CCRA-024;CCRA-025;CCRA-037,5,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
PHL,Philippines,adaptation,PHL-A015,SPEIbase / global SPEI + ERA5-Land heat indices (HWM/TXx),CSIC SPEI / ECMWF Copernicus (OEF transforms),T2,CCRA-026;CCRA-033;CCRA-036,3,2024,1,
PHL,Philippines,adaptation,PHL-A016,NASA / IPCC sea-level change & coastal elevation proxies,NASA Sea Level Change / IPCC (+ CoastalDEM),T2,CCRA-017;CCRA-029;CCRA-035,3,2024,1,
PHL,Philippines,adaptation,PHL-A017,NASA LHASA landslide hazard (global),NASA GSFC,T2,CCRA-022;CCRA-023,2,2024,1,
PHL,Philippines,adaptation,PHL-A018,Copernicus DEM GLO-30 (+ NAMRIA IfSAR/LiDAR via NOAH lineage),ESA Copernicus / NAMRIA (via NOAH inputs),T2,CCRA-011;CCRA-022;CCRA-023,3,,0,
PHL,Philippines,adaptation,PHL-A019,Hansen Global Forest Change (treecover / loss),UMD / GLAD,T2,CCRA-013;CCRA-014;CCRA-027,3,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,10,
PHL,Philippines,adaptation,PHL-A020,ESA WorldCover / Dynamic World + NAMRIA land cover,ESA / Google+WRI / NAMRIA,T2,CCRA-004;CCRA-013;CCRA-027,3,2024,1,
PHL,Philippines,adaptation,PHL-A021,World Database on Protected Areas (WDPA) + NIPAS sites,UNEP-WCMC / DENR-BMB,T2,CCRA-005;CCRA-031,2,2024,1,
PHL,Philippines,adaptation,PHL-A022,Biodiversity Intactness Index (BII) + KBAs,NHM / BirdLife KBA Partnership,T3,CCRA-005;CCRA-006,2,2024,1,
PHL,Philippines,adaptation,PHL-A023,PSA / DA agriculture & fisheries statistics (OpenSTAT),PSA / Department of Agriculture,T1,CCRA-002;CCRA-003;CCRA-004;CCRA-008;CCRA-012,5,2024,1,
PHL,Philippines,adaptation,PHL-A024,NIA / DA irrigation service areas + FAO WaPOR,National Irrigation Administration / FAO,T1,CCRA-004;CCRA-008;CCRA-041,3,2024,1,
PHL,Philippines,adaptation,PHL-A025,PSA National Accounts — agriculture & industry GDP shares,Philippine Statistics Authority,T1,CCRA-002;CCRA-021,2,2024,1,
PHL,Philippines,adaptation,PHL-A026,"OpenStreetMap — roads, rail, ports, health, buildings",OpenStreetMap contributors,T3,CCRA-016;CCRA-017;CCRA-029;CCRA-032;CCRA-034;CCRA-038,6,2024,1,
PHL,Philippines,adaptation,PHL-A027,DOH National Health Facility Registry / healthsites.io,Department of Health / healthsites.io,T1,CCRA-015;CCRA-016,2,2024,1,
PHL,Philippines,adaptation,PHL-A028,PPA port statistics & port infrastructure locations,Philippine Ports Authority,T1,CCRA-029,1,2024,1,
PHL,Philippines,adaptation,PHL-A029,Global Power Plant Database / DOE power plant lists,WRI / Department of Energy,T2,CCRA-030,1,2024,1,
PHL,Philippines,adaptation,PHL-A030,DOE Power Statistics / Meralco & electric cooperative sales; HECS,DOE / distribution utilities / PSA HECS,T1,CCRA-009;CCRA-010,2,2024,1,
PHL,Philippines,adaptation,PHL-A031,Microsoft Building Footprints / Google Open Buildings (PHL),Microsoft / Google,T2,CCRA-017;CCRA-038,2,2024,1,
PHL,Philippines,adaptation,PHL-A032,WRI Aqueduct Water Risk / water security composites,World Resources Institute,T2,CCRA-019;CCRA-041,2,2024,1,
PHL,Philippines,adaptation,PHL-A033,HeiGIT / HDX risk assessment style composites (if published) + COD population joins,Humanitarian partners / HDX,T3,CCRA-001;CCRA-015;CCRA-016;CCRA-017;CCRA-028,5,2024,1,
PHL,Philippines,adaptation,PHL-A034,OEF CHIRPS–COPDEM Flood Risk Index (FRI) — global/present+SSP,Open Earth Foundation,T2,CCRA-011,1,2024,1,
PHL,Philippines,adaptation,PHL-A035,OEF Flood Hazard Score (city screening ensemble),Open Earth Foundation (models/flood_hazard),T2,CCRA-011;CCRA-017,2,2024,1,
PHL,Philippines,adaptation,PHL-A036,OEF Heat Hazard Score (city screening ensemble),Open Earth Foundation (models/heat_hazard),T2,CCRA-026,1,2024,1,
PHL,Philippines,adaptation,PHL-A037,OEF Landslide Hazard Score (city screening ensemble),Open Earth Foundation (models/landslide_hazard),T2,CCRA-022;CCRA-023,2,2024,1,
PHL,Philippines,adaptation,PHL-A038,OEF Flood Risk Score H×E×V (city screening),Open Earth Foundation (flood_risk),T2,CCRA-011;CCRA-017;CCRA-028,3,2024,1,
PHL,Philippines,adaptation,PHL-A039,OEF Heat Risk Score H×E×V (city screening),Open Earth Foundation (heat_risk),T2,CCRA-001;CCRA-026;CCRA-028,3,2024,1,
PHL,Philippines,adaptation,PHL-A040,OEF Landslide Risk Score H×E×V (city screening),Open Earth Foundation (landslide_risk),T2,CCRA-017;CCRA-022;CCRA-023;CCRA-028,4,2024,1,
PHL,Philippines,adaptation,PHL-A041,OEF shared city Exposure score (population density screening),Open Earth Foundation,T2,CCRA-017;CCRA-028,2,2024,1,
PHL,Philippines,adaptation,PHL-A042,OEF shared city Vulnerability score (age/social screening),Open Earth Foundation,T2,CCRA-001;CCRA-020;CCRA-038,3,2024,1,
PHL,Philippines,adaptation,PHL-A043,OEF Flood / Heat / Landslide mechanism-type layers (NbS screening),Open Earth Foundation (nbs_*_mechanism_type),T2,CCRA-011;CCRA-023;CCRA-026;CCRA-039,4,2024,1,
